Date,Apple,Miscrosoft,ExxonMobil,Johnson&Johnson,JPMorgan,Amazon,GeneralElectric,Facebook,AT&T,S&P500
2017-07-19,35.632694244384766,51.34349822998047,194.9132080078125,117.00010681152344,78.43589782714844,164.13999938964844,68.84071350097656,17.76987075805664,61.003746032714844,2473.830078125
2017-07-20,35.47224807739258,51.435001373291016,193.10440063476562,118.17694091796875,78.43589782714844,164.52999877929688,69.17626190185547,17.96168327331543,61.011295318603516,2473.449951171875
2017-07-21,35.45573425292969,51.28350067138672,187.46104431152344,117.08663177490234,78.1692886352539,164.42999267578125,68.77548217773438,17.95676612854004,60.45294189453125,2472.5400390625
2017-07-24,35.885154724121094,51.9474983215332,183.9882354736328,115.09638977050781,78.50469970703125,166.0,68.59837341308594,17.81905174255371,60.26431655883789,2469.909912109375
2017-07-25,36.03852081298828,51.993499755859375,184.06056213378906,114.11857604980469,79.81195831298828,165.27999877929688,69.14830017089844,17.814136505126953,60.56612014770508,2477.1298828125
2017-07-26,36.20840072631836,52.63999938964844,185.14581298828125,113.31380462646484,79.06373596191406,165.61000061035156,69.0177993774414,18.704349517822266,60.6415901184082,2477.830078125
2017-07-27,35.52415084838867,52.29999923706055,186.59283447265625,113.21000671386719,78.7369155883789,170.44000244140625,68.18828582763672,19.38307762145996,60.9886589050293,2475.419921875
2017-07-28,35.27405548095703,51.00199890136719,184.71170043945312,114.09261322021484,78.50469970703125,172.4499969482422,68.07644653320312,19.181428909301758,60.060585021972656,2472.10009765625
2017-07-31,35.092369079589844,49.388999938964844,185.29052734375,114.84542846679688,78.95191955566406,169.25,67.759521484375,19.181428909301758,60.392581939697266,2470.300048828125
2017-08-01,35.40382385253906,49.80950164794922,184.06056213378906,114.66373443603516,80.00978088378906,169.86000061035156,67.6477279663086,19.12240982055664,60.49067306518555,2476.35009765625
2017-08-02,37.07668685913086,49.794498443603516,184.63937377929688,114.36087036132812,80.07858276367188,169.3000030517578,67.34944915771484,18.82239532470703,60.81512451171875,2477.570068359375
2017-08-03,36.70625686645508,49.34600067138672,186.37576293945312,115.39058685302734,79.55394744873047,168.58999633789062,67.24693298339844,18.827306747436523,60.732112884521484,2472.159912109375
2017-08-04,36.89973449707031,49.37900161743164,186.52049255371094,115.24346923828125,80.5516128540039,169.6199951171875,67.74090576171875,18.901081085205078,60.520870208740234,2476.830078125
2017-08-07,37.47071838378906,49.61349868774414,185.4352264404297,114.96659088134766,80.86122131347656,171.97999572753906,67.47994232177734,18.94534683227539,60.48312759399414,2480.909912109375
2017-08-08,37.77037811279297,49.492000579833984,184.92874145507812,114.45604705810547,80.56880950927734,171.22999572753906,67.84343719482422,18.866657257080078,60.33222198486328,2474.919921875
2017-08-09,38.00159454345703,49.10049819946289,186.0139923095703,115.28678131103516,80.43977355957031,171.17999267578125,67.5451889038086,18.866657257080078,60.520870208740234,2474.02001953125
2017-08-10,36.79117202758789,47.84600067138672,183.04763793945312,115.16560363769531,79.2873306274414,167.39999389648438,66.55720520019531,18.783044815063477,60.162776947021484,2438.2099609375
2017-08-11,37.302833557128906,48.39950180053711,182.32415771484375,115.17424011230469,78.62510681152344,168.0800018310547,67.57313537597656,18.738779067993164,59.583797454833984,2441.320068359375
2017-08-14,37.86420440673828,49.165000915527344,183.48178100585938,115.50308227539062,79.54535675048828,170.75,68.58906555175781,18.935510635375977,59.59902572631836,2465.840087890625
2017-08-15,38.27873611450195,49.137001037597656,181.89004516601562,115.41657257080078,79.75175476074219,171.0,68.6078109741211,18.768287658691406,59.45427322387695,2464.610107421875
