Date,AAPL,ABT,AIG,AMAT,ARNC,BAC,BSX,C,CMCSA,CSCO,DAL,EBAY,F,FB,FCX,FITB,FOXA,FTR,GE,GILD,GLW,GM,HAL,HBAN,HPQ,INTC,JPM,KEY,KMI,KO,MRK,MRO,MSFT,MU,NFLX,NVDA,ORCL,PFE,QCOM,RF,SBUX,T,V,VZ,WFC,XOM,XRX,YAHOY
12/13/2013,67.12171936,32.48738861,45.35401154,15.35065937,20.3092823,14.17062855,11.39000034,48.17995834,21.12913704,17.1023159,26.19762421,21.69612885,12.99875355,53.31999969,31.91286659,17.60399818,31.26779556,58.74012756,22.33491135,64.95040894,15.05262661,32.30829239,45.31588745,8.100441933,10.09401131,20.85729027,48.76700592,11.51409149,26.4564209,33.38562393,41.430336,32.52964401,32.53490067,23.07999992,52.70999908,14.28231621,30.76005745,25.09226799,60.90119934,8.513578415,34.27544022,25.57435036,48.53198242,37.64701843,37.58105469,79.18024445,27.22467232,10.35079575
12/16/2013,67.49337769,32.603405,45.85562897,15.31389046,20.43741989,14.22663879,11.39999962,48.11379242,21.22829628,17.47410583,25.7820797,22.35269356,13.21030903,53.81000137,32.1544838,17.83182526,31.18233871,58.21094513,22.45141602,64.96860504,15.20422268,33.43795013,45.99484253,8.230256081,10.14303017,20.9946804,48.98405075,11.71717834,26.35165977,33.41965866,41.18198776,32.33882904,32.7122612,22.77000046,52.33000183,14.30133343,31.04699898,25.09226799,61.07740402,8.549311638,34.32483673,25.80101395,48.62327194,37.97753143,37.79590607,80.76702118,27.65719223,10.07815933
12/17/2013,67.18950653,32.67481613,45.0165863,15.44257641,20.71504021,14.17062855,11.43999958,47.91529465,21.14638519,17.67690086,24.87712288,22.12962914,13.08494473,54.86000061,32.43328094,17.65657234,31.20133209,63.23822784,22.4930172,63.74965668,15.35581684,33.51057434,45.27918243,8.169354439,10.35041618,21.17500114,48.37631226,11.54941082,26.9399395,33.27498627,41.01928329,31.66642189,32.38415146,22.92000008,53.55285645,14.36789513,31.13032341,25.00101852,61.18648529,8.504645348,34.15872574,25.57435036,49.91052246,37.42667389,37.46074295,80.37656403,27.60913467,10.30379009
12/18/2013,66.67861938,34.02249527,45.82826614,15.65399742,20.99266052,14.64671421,11.53999996,49.11577225,21.67234993,17.74449539,25.03410912,22.36111069,12.2622366,55.56999969,32.69349289,17.91945457,31.77104187,62.17986679,22.80923462,66.94258118,15.48958111,33.30078125,45.79299164,8.282455444,10.37303925,21.59575272,49.69597626,11.71717834,27.66521835,34.05792236,41.87562943,31.54831123,32.43736649,21.80999947,53.7485733,14.56758308,32.02822113,25.52360535,61.40464783,8.576111794,34.87251663,25.97477722,50.40202713,38.14278793,38.61232758,82.69438171,28.233881,10.42600632
12/19/2013,65.91468811,33.94216919,45.92858124,15.51611423,21.29164124,14.70272636,11.61999989,49.0401535,21.89221764,17.80364227,25.40347481,22.4747467,11.98800278,55.04999924,32.70278931,18.11222649,32.25530243,62.57674408,22.91829109,66.79704285,15.5341692,32.51808929,45.34341049,8.308555603,10.57288456,21.58716583,49.68730164,11.71717834,28.01173592,33.92176437,41.78143692,31.72094917,32.14473343,21.62000084,53.81999969,14.6246376,33.87954712,25.47383308,60.77532578,8.567177773,34.63459015,26.02766418,50.57287598,38.11131287,38.68967056,82.60301208,28.30597115,10.5294199
12/20/2013,66.4667511,33.77259445,46.53962326,15.80106926,21.22757721,14.56270027,11.84000015,49.35208511,21.96119118,17.8543396,25.44041443,22.97138023,12.08202553,55.11999893,33.16744614,18.23490334,32.56864166,62.04756927,22.95184708,67.91594696,15.54308414,33.07484818,46.37102127,8.317255974,10.47861576,21.51846886,50.09535599,11.76132488,28.38243103,34.07494736,42.23529816,31.94810295,32.63245392,22.17000008,53.66714096,14.91940784,33.66665649,25.09226799,61.17811584,8.602911949,34.86355209,25.91433907,50.54712677,37.83588791,38.63811111,81.97993469,28.54625893,10.61403084
12/23/2013,69.01759338,34.30810547,46.73114777,16.09521294,21.63333511,14.64671421,11.97000027,49.54114151,21.98275185,18.22613525,25.45888138,23.27441025,11.87047195,57.77000046,33.20462418,18.35757828,32.84400558,62.04756927,22.98540497,68.21612549,15.65901279,33.31692505,46.15081787,8.378155708,10.57665634,21.74172592,50.56418228,11.88494396,28.60001373,34.17706299,42.26956177,31.96627426,32.47283554,21.48999977,54.36857224,15.00499058,34.18503571,25.17521477,61.11936951,8.772647858,35.15983963,26.2089901,51.02927017,38.22935104,38.85295105,81.8387146,28.90669441,10.6422348
12/24/2013,68.72460938,34.08497238,46.76762772,15.98490715,22.12451744,14.65605259,11.98999977,49.56003952,22.10777473,18.32753181,25.70820618,23.21969604,11.90181351,57.95999908,33.73433304,18.38386345,33.03390884,62.17986679,23.16156769,68.18882751,15.73035526,32.98609161,46.49946594,8.404257774,10.61812782,21.83618164,50.57286835,11.87611389,28.61613083,34.2026062,42.31238174,32.02988434,32.8807373,21.81999969,54.05571365,15.04302597,34.5460434,25.12545013,61.28717804,8.799448013,35.27205658,26.40542984,51.19309998,38.54412842,39.00763702,82.42856598,29.26712036,10.38840103
12/26/2013,68.26820374,34.22776794,46.51227188,16.03086853,22.27401161,14.60937309,12.17000008,49.48442078,22.20693398,18.42047501,25.74514198,22.75252533,12.01150894,57.72999954,34.34768295,18.43644333,33.21432114,62.17986679,23.34612656,68.40716553,15.81060886,33.50251007,46.98575211,8.395557404,10.67468929,22.06802559,50.52944946,11.86728477,28.77729988,34.45790482,42.5778389,32.05714798,33.19996643,21.73999977,53.84714127,14.90039444,34.88853836,25.34111595,61.65637589,8.826249123,35.41122818,26.56408691,51.53715515,38.7015152,39.13655472,83.82424164,29.38726425,10.45421028
12/27/2013,67.80693054,34.24561691,46.67643738,16.0216732,22.82925224,14.62804699,12.06000042,49.39935303,22.32764626,18.60637665,24.96022797,22.80303001,11.98800278,55.43999863,34.84951782,18.43644714,33.19532776,62.17986679,23.34612656,67.72492218,15.84627724,33.03450394,46.8664856,8.360757828,10.62944221,21.98215675,50.4773674,11.83196449,28.93847656,34.60257721,42.63778687,32.37517929,33.0669632,21.52000046,52.5,14.98597145,35.15699387,25.41576767,61.92489624,8.781580925,35.27205658,26.57919121,51.41310501,38.69364548,39.10217285,84.33100891,29.36758041,10.50121689
12/30/2013,67.13259125,34.28132248,46.6125946,16.0768261,22.48756599,14.50669003,12.02000046,49.07796478,22.53180885,18.8007164,25.10797691,22.73148155,11.97233105,53.70999908,35.00750351,18.43644714,33.25230026,62.17986679,23.39645767,68.29801178,15.85519695,32.83277512,46.24257278,8.334655762,10.58419418,22.19682884,50.31240463,11.81430626,29.18023109,34.9685173,42.76624298,31.98445702,33.0669632,21.29999924,52.4271431,15.18565655,35.16624451,25.45724678,61.73188782,8.7905159,35.26307678,26.59430313,51.70332336,38.67791367,39.10217285,83.33407593,29.24721909,10.49181366
12/31/2013,67.91953278,34.20993042,46.55787277,16.2514782,22.70111847,14.53469467,12.02000046,49.25756073,22.57524872,18.95281601,25.36653709,23.09343529,12.08986187,54.65000153,35.07255173,18.53338814,33.39472961,61.51839066,23.51389885,68.31619263,15.89086437,32.97802353,46.56371307,8.395557404,10.55025864,22.29127884,50.7725563,11.84962654,29.01099968,35.15574646,42.86043167,32.07531738,33.17336655,21.75,52.59571457,15.23320389,35.41617203,25.40747452,62.30248642,8.835184097,35.19125366,26.56408691,52.11758804,38.67003632,39.01623917,84.07347107,29.29536438,10.45421028
1/2/2014,66.96432495,34.1206665,46.24778366,16.1319828,22.48756599,15.02945328,11.90999985,49.40880585,22.34936523,18.73144531,25.57892799,22.70202065,12.09769726,54.70999908,34.9703331,18.39237785,33.83150864,61.78297806,23.06928825,68.41625214,15.84627724,33.04257965,45.88474655,8.299856186,10.42959785,22.14530754,50.86867905,11.73483753,28.93847656,34.60257721,42.38087845,31.72094917,32.95167542,21.65999985,51.83142853,15.08106136,35.0273819,25.2664566,61.52211761,8.835184097,34.64356613,26.40542984,51.72673035,38.55987167,38.68967056,82.8688736,28.66949844,10.36959839
1/3/2014,65.49341583,34.48660278,46.43930817,16.09521294,22.57298851,15.31883717,11.93000031,50.47694397,22.18429756,18.71441269,26.99176979,22.41582489,12.15254211,54.56000137,34.68224335,18.43644714,33.42321014,62.17986679,23.05251503,67.60664368,15.95328808,31.92904282,45.99484253,8.352056503,10.68600178,22.13671875,51.26192093,11.76132488,28.98682785,34.43237686,42.58640671,31.36657715,32.7299881,20.96999931,51.87142944,14.90039444,34.93453598,25.31623077,61.16130829,8.817316055,34.5447998,26.292099,51.76183319,38.10343552,38.9646759,82.66947937,28.86207199,10.39780331
1/6/2014,65.85053253,34.94178391,46.07450867,15.89298725,22.48756599,15.55221558,12.32999992,50.86450577,22.16257668,18.73995972,27.04717636,21.7929287,12.20738888,57.20000076,34.4034462,18.46288109,33.04340744,62.84135056,22.86795998,66.62421417,15.81060886,32.59877777,46.16916656,8.334655762,10.66714859,21.86194229,51.55903625,11.86728477,28.97070885,34.27067947,42.59497833,31.28479385,32.03833389,20.67000008,51.36714172,15.10007954,34.79524231,25.34111595,61.0018959,8.995984077,34.19464111,26.41297722,51.45055771,38.31591034,39.03342819,82.79409027,29.10278893,10.58582783
1/7/2014,65.3795929,34.67403412,46.70379257,15.96652222,22.50891685,15.40285778,12.43999958,51.21425629,22.94882584,18.99538612,26.57622719,22.25168419,12.05068398,57.91999817,34.0688858,18.53338814,33.20482254,62.44445801,22.89312553,66.2057724,15.90869999,32.43739319,46.05907059,8.456458092,10.62567043,21.97356606,50.9648056,11.95558357,29.16411781,34.37280655,42.91182709,31.69369888,32.28661346,21.72999954,48.5,15.34731007,35.14810944,25.49872208,61.45499039,9.022784233,34.6615181,26.40542984,51.84375763,38.79595184,39.01623917,83.96546936,29.34350777,10.62343311
1/8/2014,65.79363251,34.98640442,47.25099945,16.0124836,23.12823296,15.47753239,12.78999996,51.80976105,22.91407394,18.97835922,27.51812172,22.04124641,12.17604923,58.22999954,33.6414032,18.62151337,32.65410233,62.84135056,22.82601738,66.82434082,16.03354073,32.61491394,45.41680908,8.482556343,10.35041618,21.83618164,51.44543839,12.03505039,29.01099968,33.98984528,42.63778687,31.25753403,31.71023178,23.87000084,48.71285629,15.55650425,35.02739716,25.67292023,61.82419586,9.156786919,35.0296402,26.2140274,52.00992584,38.5811615,39.46311951,83.6913147,29.078722,11.32852745
1/9/2014,64.95344543,35.04888535,47.52460098,15.99410152,22.82925224,15.71091557,12.77999973,52.17841721,22.97054672,18.80807114,28.68164063,21.91498375,12.41110897,57.22000122,33.18603134,18.78895378,31.80903053,61.78297806,22.83440208,67.58846283,16.05138016,32.67139816,45.51773453,8.499958038,10.41074467,21.73313713,51.3493042,12.1498394,28.93847656,33.81112671,42.40657806,31.34840393,31.50627899,23.23999977,48.15000153,14.97646332,34.96239471,25.65632248,62.0171814,9.335455894,34.83660126,25.67810822,51.93737411,37.78567505,39.66936111,82.87717438,29.00650597,11.42253971
1/10/2014,64.52003479,35.31663895,47.62491989,16.05844307,21.59062386,15.65490341,13.10999966,51.7246933,23.25724411,18.91875648,29.06024742,21.95286179,12.59132004,57.93999863,33.61352539,18.97402573,31.77104187,62.57674408,22.61629677,68.10697937,16.30998421,32.30022049,46.35267258,8.51735878,10.44468212,21.92204475,51.11336899,12.03505039,28.93042183,34.15153885,42.71486282,31.47560883,31.9585228,23.70999908,47.44857025,14.95744514,35.38955307,25.45724678,61.98362732,9.362255096,34.86803436,25.73935699,51.75482559,37.98455048,39.48031235,83.50857544,28.86207199,11.98661709
1/13/2014,64.8578186,35.10122681,46.93180847,15.92056179,21.56926918,15.33750916,12.92000008,50.77943802,22.65778351,18.89321518,28.55235863,22.11279488,12.62265968,55.90999985,33.4002533,18.7272625,30.71706963,62.17986679,22.42335129,66.53324127,16.06921196,31.93712425,45.49020386,8.412956238,10.60304832,21.89628983,50.42298889,11.89377499,28.57584,33.64091873,45.48944473,30.99403572,31.01856041,23.32999992,48.11571503,14.60561752,35.0552597,25.33281898,61.43820953,9.21038723,33.72327805,25.49436378,51.23287964,37.41180038,39.15374374,81.87193298,29.39165306,11.93960953
1/14/2014,66.14837646,35.51408768,47.20539093,16.20551682,22.03909302,15.65490341,13.18000031,50.99683762,22.94013977,19.08052826,29.5588932,22.28956223,12.84988308,57.74000168,33.85959244,18.82420921,30.66959381,63.10595703,22.62468719,68.21612549,16.48833275,32.2921524,46.24257278,8.499958038,10.87830544,22.76355171,50.45795059,11.98207188,28.6080761,33.77708435,45.3866806,31.4029274,31.72795486,23.67000008,48.27999878,15.06204128,35.48241806,25.71438408,61.58086395,9.263985634,33.87591553,25.63217163,52.11056519,37.45157242,39.17952347,82.34548187,29.51201248,11.18750858
1/15/2014,67.47641754,35.47819138,47.52460098,16.48127937,22.61569786,16.00963593,13.34000015,51.9799118,23.48746872,19.3955574,29.08794785,22.63888931,13.08494473,57.59999847,34.31893158,19.00927734,30.9639492,62.97364807,22.93507195,68.43444824,16.416996,31.7757473,46.46277237,8.61305809,10.87453556,22.90094185,51.98724747,12.0792017,28.60001373,33.83665848,44.97563171,30.90316391,32.5969696,23.32999992,47.19714355,15.22369385,35.66814041,25.86369896,62.52064133,9.496256828,34.20361328,25.86950302,52.37036133,38.39819717,39.8756218,82.0630188,29.82494736,11.00888348
1/16/2014,67.09992218,35.48715973,46.96827698,16.20551682,23.57670593,15.94428921,13.55000019,49.72073746,23.25724411,19.3955574,29.16182327,22.61784554,13.10844898,57.18999863,34.60015869,18.83302116,30.83102036,64.56121826,22.81762695,70.86328125,16.50617218,31.46911621,46.70132065,8.378155708,11.14601994,22.78931618,51.55030823,11.94675255,28.64836311,33.79410553,44.95849609,31.04855156,32.7122612,23.12999916,47.38285828,15.27123833,35.55670547,25.85540199,62.69684601,9.362255096,33.79957962,25.99965668,51.90460587,38.60502625,39.86703873,82.19593811,29.94529724,11.02768707
1/17/2014,65.45587921,35.3615036,46.41195297,16.1319828,24.26008987,15.8789463,13.51000023,49.40880585,23.25724411,19.36149788,28.69087601,22.39057159,12.94390678,56.29999924,33.92521667,18.99165154,30.42272377,63.89972305,22.29751968,71.31809998,16.73802567,31.1463604,46.48112488,8.378155708,11.236516,22.19682884,50.78128815,11.95558357,28.66448402,33.42816544,44.48751831,30.85773087,32.26000595,22.37999916,47.14857101,15.20467663,35.48241806,25.78904152,62.70522308,9.44265461,33.62450027,25.80060387,54.34103012,38.4618454,39.86703873,82.37870789,29.36758041,11.08409405
1/21/2014,66.4728241,35.11021042,46.12922668,16.18712997,25.90447426,15.8789463,13.97999954,49.01178741,23.15733337,19.43813133,29.62353897,22.79040337,12.85771847,58.50999832,33.05341721,19.229599,30.30877686,64.29663849,22.05424309,74.21085358,16.72910309,30.93656731,45.67370987,8.586958885,11.27422237,21.97356606,50.83372116,12.37058449,28.80147934,33.9728241,44.38474274,31.14850235,32.07378769,23.12000084,46.95857239,15.26173019,35.38955307,25.90517235,63.31777191,9.701725006,33.06335068,25.70108032,54.28252029,37.94477844,39.96157074,81.83039093,29.22315788,11.33792877
1/22/2014,66.76821899,34.16783524,45.86473846,16.23309135,26.09667778,16.00963593,13.86999989,49.05905533,23.34411621,19.44664574,30.32533646,22.89983177,12.96741199,57.50999832,32.35972214,19.31772804,30.45120621,65.2226944,21.80257416,74.75666809,16.94312477,31.30773735,46.37102127,8.604359627,11.25159836,21.73313713,50.32685852,12.48537159,29.32528877,33.95581055,43.97369003,31.25753403,31.86096764,23.64999962,47.67571259,15.24271393,35.26884079,25.93835449,63.58630371,9.844662666,33.040905,25.52499199,54.53061676,37.65044403,40.10765839,81.31532288,29.03057861,11.49775028
1/23/2014,67.33358765,33.59344482,44.87978363,16.11359406,25.77633858,15.73891926,13.64999962,47.94365311,23.05742455,19.20824432,30.01137733,23.12289619,12.87339115,56.63000107,31.57229233,18.96520996,30.13786316,65.09043121,21.65996552,74.72937775,16.92528915,31.00111198,45.97649765,8.482556343,11.07437801,21.57857895,49.34812927,12.0792017,29.0432415,33.39412689,44.18778229,30.63056946,31.97624779,23.63999939,55.53142929,15.18565655,35.42669678,25.72268295,63.66180801,9.755327225,32.9466362,25.87716484,53.4212265,38.07205963,39.83265305,80.55932617,28.30842209,11.09349632
1/24/2014,66.10961914,32.83056259,43.64857483,15.78268433,24.43093491,15.35618114,13.34000015,46.62973404,22.76204109,18.90173149,28.72781181,22.88299751,12.40327168,54.45000076,30.71923637,18.78895378,29.69158745,63.50283432,20.93014145,73.33758545,16.23864746,29.71814346,44.60022736,8.195456505,10.74256325,21.30380249,48.14216995,11.41696548,28.58389854,33.05372238,44.51320648,29.98542976,32.64131927,22.92000008,55.15428543,14.79579353,34.46094513,24.95954514,62.159832,9.424789429,33.66042328,25.58623505,51.78290176,37.88908768,39.08498764,78.79808807,27.05668449,11.04648876
1/27/2014,66.64594269,32.57925797,43.12873077,15.36904335,24.85804558,15.22548771,13.21000004,46.13819885,22.80113602,18.73144531,28.2476368,22.2558918,12.30924892,53.54999924,30.36302185,18.62151337,29.48269081,64.56121826,21.03080368,71.73655701,16.24756432,29.66166115,44.49012375,8.125854492,10.78404045,21.22651863,48.14216995,11.35515308,28.73701096,32.9601059,44.98418808,29.91273308,31.94965172,22.89999962,54.4614296,14.70070553,33.88519669,24.60286522,61.4214325,9.299720764,33.31475067,25.65513802,50.60564804,37.93681335,39.12795639,78.85624695,25.54016495,10.92427254
1/28/2014,61.31911087,32.64208984,44.19577408,15.39662075,25.30651474,15.61756134,13.27999973,46.88493729,23.17470741,18.51858711,28.53389359,22.37373734,12.31708431,55.13999939,30.52237701,18.77132988,29.69158745,64.95812988,21.35796928,73.38305664,15.24881077,29.70200157,44.34332275,8.13455677,10.93486595,21.38107872,48.71018982,11.44345474,28.92235947,33.07925415,45.27534866,30.31253815,32.16247177,23.04999924,58.11000061,14.84333897,34.4516449,25.233284,60.4061203,9.406923294,33.17108917,25.80060387,51.71502686,37.67430496,39.49749374,79.46272278,26.19010544,10.80205631
1/29/2014,60.62298203,32.17538452,43.73065567,15.37823391,25.60549164,15.57088566,13.18000031,45.44815826,23.04873466,18.43343925,27.62893677,21.96548843,12.05249882,53.52999878,30.31614876,18.46288109,29.17884636,63.76744461,21.21535873,72.63712311,15.30231094,29.33083153,44.22404099,8.004055977,10.94240761,21.19217491,48.52666855,11.36398506,27.79741669,32.25376511,44.7101593,30.02177811,32.5083046,22.70999908,57.20285797,14.70070553,34.33094025,24.97614479,59.67612457,9.21038723,32.12509155,25.5020237,50.81628418,37.93681335,39.17952347,79.01409912,25.54016495,10.71744537
1/30/2014,60.50554657,32.78568268,44.5788269,15.4241972,25.52007484,15.80426598,13.56000042,45.66560745,23.53959465,18.71441269,28.2383976,22.38215446,12.04460049,61.08000183,30.38176727,18.71845436,30.4037323,63.37054443,21.39152527,74.15628052,15.49849606,29.72621155,45.36175919,8.056254387,11.02912998,21.24369431,48.93739319,11.45228481,27.97675896,32.48352814,45.82341766,30.02177811,32.6856575,23.45000076,57.81000137,14.94793797,34.73023987,25.56508064,61.47177887,9.317590714,32.28221893,25.53264427,51.69630814,37.88908768,39.57483673,78.08363342,26.59932327,10.8396616
1/31/2014,60.60481262,32.90236282,43.73978043,15.46096039,24.58041954,15.63623142,13.52999973,44.84307098,23.65253639,18.65481377,28.26609993,22.39057159,11.81555462,62.56999969,30.38176727,18.52457237,30.21382523,61.91526794,21.08114052,73.36486053,15.34689999,29.11297226,44.96722412,7.890954018,10.93486595,21.07196045,48.37810898,11.26685715,27.72404671,32.18567657,45.36099243,29.79461479,33.55466461,23.04000092,58.47571564,14.92891979,34.26592636,25.21668816,62.27730942,9.085319519,31.92756653,25.50967216,50.42074585,38.19933319,38.9646759,76.56335449,26.11789131,10.6422348
2/3/2014,60.71740723,32.17538452,42.75481415,15.40581131,23.98246384,15.26282883,13.01000023,43.81251144,22.92276001,18.34829903,27.13028526,22.04966354,11.49173355,61.47999954,29.13500214,18.06630707,29.32126999,58.47553253,20.42681313,71.70925903,15.20422268,28.4432354,44.34332275,7.586452007,10.57288456,20.56533623,47.46053314,10.86951447,27.16158676,31.65804482,44.59883118,29.13130188,32.34868622,22.80999947,57.76856995,14.72923565,33.28159714,25.38258743,61.52211761,8.772647858,30.96237564,24.46081161,49.96202087,36.91860199,38.18263626,74.8104248,25.05872917,10.65163612
2/4/2014,61.59634018,32.53438568,43.4296875,15.4241972,24.45228767,15.26282883,12.85000038,44.22851563,23.24855423,18.56115341,27.6473999,22.26851845,11.7444725,62.75,29.00376129,18.14561844,29.96695137,59.93080139,20.61136055,74.61109161,15.32907009,28.90317345,45.2883606,7.708251476,10.68222904,20.45370865,48.0198288,11.0196209,27.43874168,31.89632607,45.82341766,29.38571548,32.23340988,23,57.98714447,14.81481266,33.39302063,26.07936859,60.84244919,8.90664959,31.95751381,24.84361076,50.21244812,37.24474335,38.474823,74.7855072,24.98651314,10.34139538
2/5/2014,62.05638504,32.62413406,43.4479332,15.5253067,23.63864326,15.30950069,12.76000023,44.49324036,23.18774414,18.71441269,27.72127724,22.5252533,11.63389683,62.18999863,29.14437294,18.19849968,30.1188736,59.00473404,20.56941605,71.09068298,15.65009785,28.43516731,45.20579529,7.690852642,10.56157112,20.38869286,48.24702835,10.93132114,27.09636688,32.00696182,45.84054565,29.1676445,31.76342964,23.30999947,57.77428436,14.68168736,33.38373947,25.63607025,60.72498703,8.844116211,31.88514137,24.56034279,50.46287537,37.14133072,38.26717758,74.41998291,24.7939415,10.2191782
2/6/2014,64.74334717,32.89338303,43.52090073,15.67237473,23.66005707,15.58021927,12.82999992,45.61833954,23.47009277,19.14864159,28.5246582,22.88299751,11.72867775,62.15999985,29.5662117,18.57744598,30.52717018,60.3277092,20.93014145,69.58972931,16.12272072,28.42710495,46.57286453,7.856152534,10.74256325,20.7961216,49.35686111,11.16972733,27.41428947,32.36439133,46.0460701,28.90413857,32.08265305,24.11000061,58.27285767,14.87186432,34.09878159,25.79498482,61.45499039,9.174654007,32.73100662,24.49909019,51.25863647,37.13338089,38.74303055,75.13111877,24.9142971,10.5482235
2/7/2014,65.64909363,33.36906433,44.69738007,15.79187679,23.95981979,15.70157814,13.10000038,46.64889145,23.73506927,19.30189896,29.22646332,22.97558975,11.82345295,64.31999969,30.32551956,18.59506989,30.61262894,60.06311035,21.13147163,71.63648987,16.37240791,29.1371727,47.68306351,7.856152534,10.96125889,20.98683357,49.4792099,11.24919796,27.70775032,32.29631424,46.90242767,29.62196541,32.41963196,24.51000023,61.42571259,15.0905714,34.53522873,26.11281967,62.43673325,9.138918877,33.49093628,24.7287693,51.90693665,37.2367897,39.25348663,75.78369904,25.05872917,10.67984009
2/10/2014,66.82518005,33.35111237,44.5788269,15.85621929,23.68146706,15.60822392,12.90999985,46.62997055,23.60909653,19.43813133,28.820158,22.63467979,11.72077942,63.54999924,30.21303177,18.74489212,30.52717018,59.93080139,21.01402664,73.66504669,16.43482399,28.16082191,47.59131241,7.856152534,10.86322212,21.05618286,49.58407211,11.18738651,27.5447216,32.82394791,47.00518036,29.32211494,32.63245392,24.87000084,61.49142838,15.13811398,34.63737488,26.32192612,62.67166901,9.112118721,33.8347168,24.83595085,51.61906815,37.3163414,39.38326645,74.89685822,25.03465843,10.86786652
2/11/2014,67.70567322,34.06014252,44.68826675,16.34340096,24.25958633,15.75758839,12.85000038,46.95142365,23.89144897,19.33595276,29.00484276,22.85774422,11.81555462,64.84999847,31.11294746,18.83302116,30.52717018,60.59228516,21.33280182,74.41098785,16.76477432,28.4432354,49.39880753,7.943152905,11.07061005,21.21221924,50.18704987,11.31100655,27.66698647,32.88351059,47.69883728,29.7128315,32.96054077,24.70999908,61.9985733,15.4519062,35.13881683,26.66485786,63.45204926,9.201453209,33.69900513,25.22640991,52.03567123,37.55499268,39.77259827,76.00122833,25.44388008,10.99948311
2/12/2014,67.70062256,34.33836365,44.72474289,16.46289063,24.13112068,15.63623142,12.96000004,47.23506165,23.99570465,19.45515633,28.74628258,23.07659912,11.84714794,64.44999695,30.7286129,18.82420921,30.92596436,60.85689545,21.29925156,74.5929184,16.95204163,28.69338799,48.73820496,7.934454441,11.09323311,21.28156662,50.26569366,11.39930344,27.57732391,32.77288437,47.09939575,30.24894333,33.22657394,24.88999939,61.27571487,16.00342178,35.35241318,26.43902016,64.12329865,9.156786919,33.43212891,25.21874619,52.84662247,37.68226242,39.78991318,76.20204163,25.66052437,10.97127914
2/13/2014,68.77565765,34.75120163,45.22633362,17.34532738,24.4094696,15.63623142,13.02999973,47.14052582,23.00964355,18.96133232,28.94943619,23.11447906,11.91033173,67.33000183,31.08483505,18.98284149,30.61262894,60.98919678,21.34119034,75.09321594,17.02337646,28.40289307,49.05015564,7.908353329,11.24782753,21.41160011,50.71138,11.37281418,27.43874168,32.89202499,47.18502045,30.2307663,33.35071564,24.90999985,62.36428452,16.50739479,35.67742538,26.51430321,64.14008331,9.201453209,33.78495026,25.63982964,52.81833649,37.63453674,39.78125763,76.49485779,25.97345734,10.91487122
2/14/2014,68.72009277,34.83198547,44.67002487,17.52090263,24.34523392,15.5895586,13.30000019,46.81907272,23.3267498,19.20824432,28.9401989,23.05134773,12.0367012,67.08999634,31.63790512,19.06215286,30.94495583,61.91526794,21.59285927,73.87426758,17.04121399,29.00807381,49.15108109,7.934454441,11.31947327,21.4636097,50.8162384,11.40813541,27.53656006,33.13031769,47.47618103,30.35871124,33.35958862,25.07999992,62.2157135,17.03037834,35.26884079,26.71504021,64.00584412,9.246121407,33.93874359,25.37952805,53.27803421,36.99815369,39.91103745,78.73707581,25.80495644,11.37553406
2/18/2014,68.97273254,34.93968964,45.75530243,17.41925049,24.4094696,15.37484932,13.38000011,46.68670654,23.25289536,19.08052826,28.55235863,23.21127892,12.1551733,67.30000305,31.62853813,19.08858871,31.36275101,62.04756927,21.51735878,76.2394104,17.01446152,29.29855537,49.6648941,7.88225317,11.15356064,21.4636097,51.11336899,11.40813541,27.47950172,31.88781929,47.69026184,30.65114021,33.43105316,25.42000008,62.40714264,17.02087402,35.25954819,26.66485786,63.4352417,9.263985634,33.45927048,25.12687302,53.29218674,36.57653809,39.91103745,78.70362854,25.80495644,11.51655293
2/19/2014,67.88381195,34.78710938,44.91626358,17.32683945,25.18029213,15.12280369,13.06000042,45.56160736,22.40148926,18.96984673,28.28404427,23.03872108,12.04460049,68.05999756,31.09420967,18.78014374,31.11587334,61.91526794,21.30763626,75.22967529,16.87178421,29.0726223,50.03188705,7.699552059,11.10454369,21.23822784,50.03848267,11.16089725,27.02300453,31.57293892,47.13363647,30.46836662,33.51146317,25.42000008,61.17571259,17.24908066,35.16668701,26.33029175,63.5778923,9.022784233,33.16525269,25.14984512,52.77825546,37.01404953,39.39191055,78.60321808,25.70866966,11.38493538
2/20/2014,67.09804535,34.9576416,44.88890076,17.54862595,25.22311974,15.21615219,13.22999954,45.504879,22.48402596,18.98687553,29.45908165,23.13131332,12.06039619,69.62999725,31.63790512,18.80658531,31.02091408,62.57674408,21.25686836,75.32974243,16.94312477,29.45992661,50.81177521,7.786552906,11.38356876,21.4462738,50.31813431,11.26685715,27.08821678,31.74314499,47.7930336,30.59630775,33.72587967,25.48999977,62.13571548,17.85765076,35.53813553,26.38883781,63.72893143,9.129986763,33.26929092,25.40249825,52.67924881,38.27887726,39.4784317,79.79125977,25.85310555,11.27212048
